issue,player_id,name_ja,team,has_batting,has_pitching,in_roster_2026,category,row_count,years_sample
empty_player_id,,ペトリック,横浜DeNAベイスターズ,False,True,,needs_player_id,2,2016
empty_player_id,,ペニー,福岡ソフトバンクホークス,False,True,,needs_player_id,2,2012
empty_player_id,,ペルドモ,オリックス・バファローズ,False,True,,needs_player_id,2,2024
empty_player_id,,ペルドモ,千葉ロッテマリーンズ,False,True,,needs_player_id,2,2023
empty_player_id,,ペレス,東京ヤクルトスワローズ,False,True,,needs_player_id,2,2016
empty_player_id,,ペン,千葉ロッテマリーンズ,False,True,,needs_player_id,6,2010
empty_player_id,,ホッジス,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,2,2005
empty_player_id,,ホールトン,福岡ソフトバンクホークス,False,True,,needs_player_id,8,2008
empty_player_id,,ホールトン,読売ジャイアンツ,False,True,,needs_player_id,4,2012
empty_player_id,,ボイヤー,阪神タイガース,False,True,,needs_player_id,2,2013
empty_player_id,,ボウデン,埼玉西武ライオンズ,False,True,,needs_player_id,2,2014
empty_player_id,,ボスラー,中日ドラゴンズ,True,False,,needs_player_id,2,2025
empty_player_id,,ボルシンガー,千葉ロッテマリーンズ,False,True,,needs_player_id,4,2018
empty_player_id,,ボーグルソン,阪神タイガース,False,True,,needs_player_id,4,2007
empty_player_id,,ボーマン,東京ヤクルトスワローズ,True,False,,needs_player_id,1,2025
empty_player_id,,ボー・タカハシ,埼玉西武ライオンズ,False,True,,needs_player_id,6,2022
empty_player_id,,ポレダ,読売ジャイアンツ,False,True,,needs_player_id,4,2015
empty_player_id,,ポンセ,北海道日本ハムファイターズ,False,True,,needs_player_id,4,2022
empty_player_id,,ポンセ,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,2,2024
empty_player_id,,ポーリーノ,埼玉西武ライオンズ,False,True,,needs_player_id,2,2016
empty_player_id,,マイエット,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,2,2005
empty_player_id,,マイコラス,読売ジャイアンツ,False,True,,needs_player_id,6,2015
empty_player_id,,マクガフ,東京ヤクルトスワローズ,False,True,,needs_player_id,8,2019
empty_player_id,,マシス,千葉ロッテマリーンズ,False,True,,needs_player_id,2,2012
empty_player_id,,マシソン,読売ジャイアンツ,False,True,,needs_player_id,16,2012
empty_player_id,,マチャド,オリックス・バファローズ,False,True,,needs_player_id,2,2024
empty_player_id,,マテオ,阪神タイガース,False,True,,needs_player_id,6,2016
empty_player_id,,マドリガル,中日ドラゴンズ,False,True,,needs_player_id,2,2013
empty_player_id,,マラー,中日ドラゴンズ,True,False,,needs_player_id,1,2025
empty_player_id,,マルク,中日ドラゴンズ,False,True,,needs_player_id,4,2020
empty_player_id,,マルテ,中日ドラゴンズ,True,False,,needs_player_id,1,2025
empty_player_id,,マルテ,広島東洋カープ,False,True,,needs_player_id,6,2006
empty_player_id,,マルティネス,中日ドラゴンズ,False,True,,needs_player_id,8,2005
empty_player_id,,マルティネス,北海道日本ハムファイターズ,False,True,,needs_player_id,4,2018
empty_player_id,,マルティネス,福岡ソフトバンクホークス,False,True,,needs_player_id,2,2021
empty_player_id,,マレン,読売ジャイアンツ,False,True,,needs_player_id,2,2005
empty_player_id,,マーティン,北海道日本ハムファイターズ,False,True,,needs_player_id,4,2016
empty_player_id,,マーティン,埼玉西武ライオンズ,False,True,,needs_player_id,4,2018
empty_player_id,,マーフィー,北海道日本ハムファイターズ,False,True,,needs_player_id,2,2024
empty_player_id,,マーフィー,千葉ロッテマリーンズ,False,True,,needs_player_id,4,2010
empty_player_id,,マーベル,北海道日本ハムファイターズ,False,True,,needs_player_id,2,2023
empty_player_id,,ミアディッチ,読売ジャイアンツ,False,True,,needs_player_id,2,2005
empty_player_id,,ミゲル・メヒア,埼玉西武ライオンズ,False,True,,needs_player_id,2,2015
empty_player_id,,ミコライオ,広島東洋カープ,False,True,,needs_player_id,6,2012
empty_player_id,,ミコライオ,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,2,2016
empty_player_id,,ミセリ,読売ジャイアンツ,False,True,,needs_player_id,2,2005
empty_player_id,,ミラバル,北海道日本ハムファイターズ,False,True,,needs_player_id,2,2005
empty_player_id,,ミランダ,福岡ソフトバンクホークス,False,True,,needs_player_id,4,2018
empty_player_id,,ミラー,千葉ロッテマリーンズ,False,True,,needs_player_id,2,2006
empty_player_id,,ミンチェ,埼玉西武ライオンズ,False,True,,needs_player_id,2,2011
empty_player_id,,ムーア,福岡ソフトバンクホークス,False,True,,needs_player_id,2,2020
empty_player_id,,メッセンジャー,阪神タイガース,False,True,,needs_player_id,20,2010
empty_player_id,,メネズ,北海道日本ハムファイターズ,False,True,,needs_player_id,4,2022
empty_player_id,,メヒア,中日ドラゴンズ,False,True,,needs_player_id,4,2023
empty_player_id,,メルセデス,千葉ロッテマリーンズ,False,True,,needs_player_id,4,2023
empty_player_id,,メルセデス,読売ジャイアンツ,False,True,,needs_player_id,10,2018
empty_player_id,,メンデス,読売ジャイアンツ,False,True,,needs_player_id,4,2023
empty_player_id,,メンデス,阪神タイガース,False,True,,needs_player_id,2,2017
empty_player_id,,メンドーサ,北海道日本ハムファイターズ,False,True,,needs_player_id,8,2014
empty_player_id,,メンドーサ,読売ジャイアンツ,False,True,,needs_player_id,4,2015
empty_player_id,,メンドーサ,阪神タイガース,False,True,,needs_player_id,2,2017
empty_player_id,,モイセエフ・ニキータ,東京ヤクルトスワローズ,True,False,,needs_player_id,1,2025
empty_player_id,,モイネロ,福岡ソフトバンクホークス,False,True,,needs_player_id,16,2017
empty_player_id,,モスコーソ,横浜DeNAベイスターズ,False,True,,needs_player_id,6,2014
empty_player_id,,モリーヨ,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,2,2010
empty_player_id,,モルケン,北海道日本ハムファイターズ,False,True,,needs_player_id,4,2012
empty_player_id,,モレノ,阪神タイガース,False,True,,needs_player_id,2,2018
empty_player_id,,モンティージャ,広島東洋カープ,False,True,,needs_player_id,4,2019
empty_player_id,,モンテロ,広島東洋カープ,True,False,,needs_player_id,1,2025
empty_player_id,,ヤフーレ,東京ヤクルトスワローズ,False,True,,needs_player_id,2,2024
empty_player_id,,ヤフーレ,東北楽天ゴールデンイーグルス,True,False,,needs_player_id,1,2025
empty_player_id,,ヤン,埼玉西武ライオンズ,False,True,,needs_player_id,2,2024
empty_player_id,,ヤングマン,読売ジャイアンツ,False,True,,needs_player_id,4,2018
empty_player_id,,ユウキ,東京ヤクルトスワローズ,False,True,,needs_player_id,4,2009
empty_player_id,,ライト,埼玉西武ライオンズ,False,True,,needs_player_id,2,2005
empty_player_id,,ライブリー,北海道日本ハムファイターズ,False,True,,needs_player_id,2,2015
empty_player_id,,ラス,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,2,2005
empty_player_id,,ラズナー,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,10,2009
empty_player_id,,ラミレス,埼玉西武ライオンズ,True,False,,needs_player_id,1,2025
empty_player_id,,ラルー,東京ヤクルトスワローズ,False,True,,needs_player_id,2,2013
empty_player_id,,ランバート,阪神タイガース,True,False,,needs_player_id,1,2025
empty_player_id,,リオス,東京ヤクルトスワローズ,False,True,,needs_player_id,2,2008
empty_player_id,,リズ,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,2,2016
empty_player_id,,リー,北海道日本ハムファイターズ,False,True,,needs_player_id,4,2005
empty_player_id,,リーソップ,阪神タイガース,False,True,,needs_player_id,2,2008
empty_player_id,,ルイス,広島東洋カープ,False,True,,needs_player_id,4,2008
empty_player_id,,ルブラン,埼玉西武ライオンズ,False,True,,needs_player_id,2,2015
empty_player_id,,ルーキ,東京ヤクルトスワローズ,False,True,,needs_player_id,4,2016
empty_player_id,,レイ,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,6,2013
empty_player_id,,レイ,福岡ソフトバンクホークス,False,True,,needs_player_id,4,2021
empty_player_id,,レイエス,北海道日本ハムファイターズ,True,False,,needs_player_id,2,2025
empty_player_id,,レイノルズ,埼玉西武ライオンズ,False,True,,needs_player_id,2,2014
empty_player_id,,レイビン,千葉ロッテマリーンズ,False,True,,needs_player_id,2,2019
empty_player_id,,レイボーン,広島東洋カープ,False,True,,needs_player_id,2,2005
empty_player_id,,レグナルト,広島東洋カープ,False,True,,needs_player_id,2,2019
empty_player_id,,レデズマ,千葉ロッテマリーンズ,False,True,,needs_player_id,4,2012
empty_player_id,,レルー,福岡ソフトバンクホークス,False,True,,needs_player_id,2,2011
empty_player_id,,ロサリオ,中日ドラゴンズ,False,True,,needs_player_id,2,2021
empty_player_id,,ロドリゲス,中日ドラゴンズ,False,True,,needs_player_id,10,2018
empty_player_id,,ロドリゲス,北海道日本ハムファイターズ,False,True,,needs_player_id,12,2018
empty_player_id,,ロドリゲス,東京ヤクルトスワローズ,False,True,,needs_player_id,4,2023
empty_player_id,,ロペス,読売ジャイアンツ,False,True,,needs_player_id,2,2023
empty_player_id,,ロマノ,広島東洋カープ,False,True,,needs_player_id,4,2005
empty_player_id,,ロマン,東京ヤクルトスワローズ,False,True,,needs_player_id,8,2012
empty_player_id,,ロメロ,中日ドラゴンズ,False,True,,needs_player_id,2,2019
empty_player_id,,ロメロ,千葉ロッテマリーンズ,False,True,,needs_player_id,4,2021
empty_player_id,,ロメロ,横浜DeNAベイスターズ,False,True,,needs_player_id,4,2021
empty_player_id,,ロメロ,福岡ソフトバンクホークス,False,True,,needs_player_id,2,2012
empty_player_id,,ロメロ,読売ジャイアンツ,False,True,,needs_player_id,6,2010
empty_player_id,,ロンドン,中日ドラゴンズ,False,True,,needs_player_id,2,2017
empty_player_id,,ロー,福岡ソフトバンクホークス,False,True,,needs_player_id,2,2009
empty_player_id,,ローチ,オリックス・バファローズ,False,True,,needs_player_id,2,2018
empty_player_id,,ローレンス,広島東洋カープ,False,True,,needs_player_id,2,2019
empty_player_id,,ワグナー,埼玉西武ライオンズ,False,True,,needs_player_id,2,2018
empty_player_id,,ワゲスパック,オリックス・バファローズ,False,True,,needs_player_id,4,2022
empty_player_id,,ワズディン,埼玉西武ライオンズ,False,True,,needs_player_id,2,2009
empty_player_id,,一場 靖弘,東京ヤクルトスワローズ,False,True,,needs_player_id,4,2009
empty_player_id,,一場 靖弘,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,8,2005
empty_player_id,,一岡 竜司,広島東洋カープ,False,True,,needs_player_id,18,2014
empty_player_id,,一岡 竜司,読売ジャイアンツ,False,True,,needs_player_id,4,2012
empty_player_id,,一條力真,千葉ロッテマリーンズ,True,False,,needs_player_id,1,2025
empty_player_id,,七條 祐樹,東京ヤクルトスワローズ,False,True,,needs_player_id,8,2011
empty_player_id,,万波　中正,北海道日本ハムファイターズ,True,False,,needs_player_id,2,2025
empty_player_id,,三ツ間 卓也,中日ドラゴンズ,False,True,,needs_player_id,10,2017
empty_player_id,,三上 朋也,横浜DeNAベイスターズ,False,True,,needs_player_id,18,2014
empty_player_id,,三上 朋也,読売ジャイアンツ,False,True,,needs_player_id,2,2023
empty_player_id,,三井 浩二,埼玉西武ライオンズ,False,True,,needs_player_id,10,2005
empty_player_id,,三嶋 一輝,横浜DeNAベイスターズ,False,True,,needs_player_id,24,2013
empty_player_id,,三木 均,読売ジャイアンツ,False,True,,needs_player_id,4,2005
empty_player_id,,三浦 大輔,横浜DeNAベイスターズ,False,True,,needs_player_id,10,2012
empty_player_id,,三浦 瑞樹,福岡ソフトバンクホークス,False,True,,needs_player_id,2,2024
empty_player_id,,三浦 銀二,横浜DeNAベイスターズ,False,True,,needs_player_id,4,2022
empty_player_id,,三澤 興一,東京ヤクルトスワローズ,False,True,,needs_player_id,2,2005
empty_player_id,,三瀬 幸司,中日ドラゴンズ,False,True,,needs_player_id,10,2010
empty_player_id,,三瀬 幸司,福岡ソフトバンクホークス,False,True,,needs_player_id,12,2005
empty_player_id,,上原 健太,北海道日本ハムファイターズ,False,True,,needs_player_id,18,2016
empty_player_id,,上原 厚治郎,東京ヤクルトスワローズ,False,True,,needs_player_id,6,2005
empty_player_id,,上原 浩治,読売ジャイアンツ,False,True,,needs_player_id,10,2005
empty_player_id,,上園 啓史,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,6,2012
empty_player_id,,上園 啓史,阪神タイガース,False,True,,needs_player_id,8,2007
empty_player_id,,上林　誠知,中日ドラゴンズ,True,False,,needs_player_id,1,2025
empty_player_id,,上沢 直之,北海道日本ハムファイターズ,False,True,,needs_player_id,18,2014
empty_player_id,,上田 大河,埼玉西武ライオンズ,False,True,,needs_player_id,2,2024
empty_player_id,,上田 洸太朗,中日ドラゴンズ,False,True,,needs_player_id,4,2022
empty_player_id,,上茶谷 大河,横浜DeNAベイスターズ,False,True,,needs_player_id,12,2019
empty_player_id,,上野 大樹,千葉ロッテマリーンズ,False,True,,needs_player_id,14,2009
empty_player_id,,上野 弘文,広島東洋カープ,False,True,,needs_player_id,14,2007
empty_player_id,,上野 貴久,読売ジャイアンツ,False,True,,needs_player_id,2,2010
empty_player_id,,上間 永遠,埼玉西武ライオンズ,False,True,,needs_player_id,2,2021
empty_player_id,,下柳 剛,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,2,2012
empty_player_id,,下柳 剛,阪神タイガース,False,True,,needs_player_id,14,2005
empty_player_id,,中塚 駿太,埼玉西武ライオンズ,False,True,,needs_player_id,6,2017
empty_player_id,,中尾 輝,東京ヤクルトスワローズ,False,True,,needs_player_id,8,2017
empty_player_id,,中島　大輔,東北楽天ゴールデンイーグルス,True,False,,needs_player_id,2,2025
empty_player_id,,中島 彰吾,東京ヤクルトスワローズ,False,True,,needs_player_id,4,2016
empty_player_id,,中崎 翔太,広島東洋カープ,False,True,,needs_player_id,8,2012
empty_player_id,,中崎 雄太,埼玉西武ライオンズ,False,True,,needs_player_id,2,2013
empty_player_id,,中川　圭太,オリックス・バファローズ,True,False,,needs_player_id,2,2025
empty_player_id,,中川 皓太,読売ジャイアンツ,False,True,,needs_player_id,16,2016
empty_player_id,,中川 虎大,横浜DeNAベイスターズ,False,True,,needs_player_id,12,2019
empty_player_id,,中川 颯,オリックス・バファローズ,False,True,,needs_player_id,2,2021
empty_player_id,,中川 颯,横浜DeNAベイスターズ,False,True,,needs_player_id,2,2024
empty_player_id,,中後 悠平,千葉ロッテマリーンズ,False,True,,needs_player_id,6,2012
empty_player_id,,中後 悠平,横浜DeNAベイスターズ,False,True,,needs_player_id,4,2018
empty_player_id,,中村 亮太,福岡ソフトバンクホークス,False,True,,needs_player_id,4,2022
empty_player_id,,中村優斗,東京ヤクルトスワローズ,True,False,,needs_player_id,1,2025
empty_player_id,,中村 勝,オリックス・バファローズ,False,True,,needs_player_id,2,2022
empty_player_id,,中村 勝,北海道日本ハムファイターズ,False,True,,needs_player_id,18,2010
empty_player_id,,中村 恭平,広島東洋カープ,False,True,,needs_player_id,16,2011
empty_player_id,,中村 泰広,阪神タイガース,False,True,,needs_player_id,6,2005
empty_player_id,,中村 祐太,埼玉西武ライオンズ,False,True,,needs_player_id,2,2024
empty_player_id,,中村 祐太,広島東洋カープ,False,True,,needs_player_id,12,2017
empty_player_id,,中村 稔弥,千葉ロッテマリーンズ,False,True,,needs_player_id,12,2019
empty_player_id,,中村 隼人,読売ジャイアンツ,False,True,,needs_player_id,2,2005
empty_player_id,,中森 俊介,千葉ロッテマリーンズ,False,True,,needs_player_id,4,2023
empty_player_id,,中澤 雅人,東京ヤクルトスワローズ,False,True,,needs_player_id,22,2010
empty_player_id,,中田 廉,広島東洋カープ,False,True,,needs_player_id,24,2010
empty_player_id,,中田 賢一,中日ドラゴンズ,False,True,,needs_player_id,18,2005
empty_player_id,,中田 賢一,福岡ソフトバンクホークス,False,True,,needs_player_id,12,2014
empty_player_id,,中田 賢一,阪神タイガース,False,True,,needs_player_id,2,2020
empty_player_id,,中込陽翔,東北楽天ゴールデンイーグルス,True,False,,needs_player_id,1,2025
empty_player_id,,中郷 大樹,千葉ロッテマリーンズ,False,True,,needs_player_id,12,2007
empty_player_id,,中郷 大樹,埼玉西武ライオンズ,False,True,,needs_player_id,2,2014
empty_player_id,,中里 篤史,中日ドラゴンズ,False,True,,needs_player_id,8,2005
empty_player_id,,中里 篤史,読売ジャイアンツ,False,True,,needs_player_id,2,2010
empty_player_id,,中野　拓夢,阪神タイガース,True,False,,needs_player_id,1,2025
empty_player_id,,中﨑 翔太,広島東洋カープ,False,True,,needs_player_id,18,2016
empty_player_id,,中﨑 雄太,埼玉西武ライオンズ,False,True,,needs_player_id,2,2016
empty_player_id,,丸山 泰資,中日ドラゴンズ,False,True,,needs_player_id,2,2017
empty_player_id,,丸山 翔大,東京ヤクルトスワローズ,False,True,,needs_player_id,4,2023
empty_player_id,,丸山 貴史,東京ヤクルトスワローズ,False,True,,needs_player_id,8,2005
empty_player_id,,久保 康友,千葉ロッテマリーンズ,False,True,,needs_player_id,8,2005
empty_player_id,,久保 康友,横浜DeNAベイスターズ,False,True,,needs_player_id,8,2014
empty_player_id,,久保 康友,阪神タイガース,False,True,,needs_player_id,10,2009
empty_player_id,,久保 拓眞,東京ヤクルトスワローズ,False,True,,needs_player_id,8,2019
empty_player_id,,久保田 智之,阪神タイガース,False,True,,needs_player_id,18,2005
empty_player_id,,久保 裕也,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,8,2017
empty_player_id,,久保 裕也,横浜DeNAベイスターズ,False,True,,needs_player_id,2,2016
empty_player_id,,久保 裕也,読売ジャイアンツ,False,True,,needs_player_id,18,2005
empty_player_id,,久古 健太郎,東京ヤクルトスワローズ,False,True,,needs_player_id,14,2011
empty_player_id,,久本 祐一,中日ドラゴンズ,False,True,,needs_player_id,12,2005
empty_player_id,,久本 祐一,広島東洋カープ,False,True,,needs_player_id,6,2013
empty_player_id,,久米 勇紀,福岡ソフトバンクホークス,False,True,,needs_player_id,6,2008
empty_player_id,,九里 亜蓮,広島東洋カープ,False,True,,needs_player_id,22,2014
empty_player_id,,乾 真大,北海道日本ハムファイターズ,False,True,,needs_player_id,10,2011
empty_player_id,,乾 真大,読売ジャイアンツ,False,True,,needs_player_id,4,2016
empty_player_id,,二保 旭,千葉ロッテマリーンズ,False,True,,needs_player_id,2,2024
empty_player_id,,二保 旭,福岡ソフトバンクホークス,False,True,,needs_player_id,14,2012
empty_player_id,,二保 旭,阪神タイガース,False,True,,needs_player_id,2,2021
empty_player_id,,二木 康太,千葉ロッテマリーンズ,False,True,,needs_player_id,16,2015
empty_player_id,,二神 一人,阪神タイガース,False,True,,needs_player_id,6,2012
empty_player_id,,五十嵐 亮太,東京ヤクルトスワローズ,False,True,,needs_player_id,12,2005
empty_player_id,,五十嵐 亮太,福岡ソフトバンクホークス,False,True,,needs_player_id,12,2013
empty_player_id,,井上 公志,中日ドラゴンズ,False,True,,needs_player_id,2,2013
empty_player_id,,井上 広輝,埼玉西武ライオンズ,False,True,,needs_player_id,2,2021
empty_player_id,,井上 温大,読売ジャイアンツ,False,True,,needs_player_id,6,2022
empty_player_id,,井上 雄介,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,4,2010
empty_player_id,,井口 和朋,オリックス・バファローズ,False,True,,needs_player_id,2,2024
empty_player_id,,井口 和朋,北海道日本ハムファイターズ,False,True,,needs_player_id,16,2016
empty_player_id,,井坂 亮平,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,6,2009
empty_player_id,,井場 友和,北海道日本ハムファイターズ,False,True,,needs_player_id,2,2005
empty_player_id,,井川 慶,阪神タイガース,False,True,,needs_player_id,4,2005
empty_player_id,,井納 翔一,横浜DeNAベイスターズ,False,True,,needs_player_id,16,2013
empty_player_id,,井納 翔一,読売ジャイアンツ,False,True,,needs_player_id,4,2021
empty_player_id,,京山 将弥,横浜DeNAベイスターズ,False,True,,needs_player_id,12,2018
empty_player_id,,京本 眞,読売ジャイアンツ,False,True,,needs_player_id,2,2024
empty_player_id,,仁部 智,広島東洋カープ,False,True,,needs_player_id,2,2005
empty_player_id,,今井 啓介,広島東洋カープ,False,True,,needs_player_id,16,2009
empty_player_id,,今井 達也,埼玉西武ライオンズ,False,True,,needs_player_id,14,2018
empty_player_id,,今朝丸裕喜,阪神タイガース,True,False,,needs_player_id,1,2025
empty_player_id,,今村 信貴,読売ジャイアンツ,False,True,,needs_player_id,22,2013
empty_player_id,,今村 猛,広島東洋カープ,False,True,,needs_player_id,22,2010
empty_player_id,,今永 昇太,横浜DeNAベイスターズ,False,True,,needs_player_id,16,2016
empty_player_id,,今野 龍太,東京ヤクルトスワローズ,False,True,,needs_player_id,10,2020
empty_player_id,,今野 龍太,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,10,2014
empty_player_id,,代木 大和,読売ジャイアンツ,False,True,,needs_player_id,2,2023
empty_player_id,,仲地 礼亜,中日ドラゴンズ,False,True,,needs_player_id,4,2023
empty_player_id,,伊代野 貴照,阪神タイガース,False,True,,needs_player_id,4,2006
empty_player_id,,伊勢 大夢,横浜DeNAベイスターズ,False,True,,needs_player_id,10,2020
empty_player_id,,伊原陵人,阪神タイガース,True,False,,needs_player_id,1,2025
empty_player_id,,伊東 昂大,広島東洋カープ,False,True,,needs_player_id,2,2010
empty_player_id,,伊藤 優輔,読売ジャイアンツ,False,True,,needs_player_id,2,2024
empty_player_id,,伊藤 剛,北海道日本ハムファイターズ,False,True,,needs_player_id,8,2006
empty_player_id,,伊藤 和雄,阪神タイガース,False,True,,needs_player_id,12,2012
empty_player_id,,伊藤 大海,北海道日本ハムファイターズ,False,True,,needs_player_id,8,2021
empty_player_id,,伊藤 将司,阪神タイガース,False,True,,needs_player_id,8,2021
empty_player_id,,伊藤 拓郎,横浜DeNAベイスターズ,False,True,,needs_player_id,2,2012
empty_player_id,,伊藤 準規,中日ドラゴンズ,False,True,,needs_player_id,20,2009
empty_player_id,,伊藤 秀範,東京ヤクルトスワローズ,False,True,,needs_player_id,4,2007
empty_player_id,,伊藤 義弘,千葉ロッテマリーンズ,False,True,,needs_player_id,16,2008
empty_player_id,,伊藤 翔,埼玉西武ライオンズ,False,True,,needs_player_id,8,2018
empty_player_id,,伊藤 茉央,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,4,2023
empty_player_id,,伊達 昌司,読売ジャイアンツ,False,True,,needs_player_id,2,2005
empty_player_id,,会田 有志,読売ジャイアンツ,False,True,,needs_player_id,4,2007
empty_player_id,,佐々岡 真司,広島東洋カープ,False,True,,needs_player_id,6,2005
empty_player_id,,佐々木 健,埼玉西武ライオンズ,False,True,,needs_player_id,6,2021
empty_player_id,,佐々木 千隼,千葉ロッテマリーンズ,False,True,,needs_player_id,12,2017
empty_player_id,,佐々木 千隼,横浜DeNAベイスターズ,False,True,,needs_player_id,2,2024
empty_player_id,,佐々木 朗希,千葉ロッテマリーンズ,False,True,,needs_player_id,8,2021
empty_player_id,,佐々木泰,広島東洋カープ,True,False,,needs_player_id,1,2025
empty_player_id,,佐々木 貴賀,北海道日本ハムファイターズ,False,True,,needs_player_id,2,2005
empty_player_id,,佐久本 昌広,阪神タイガース,False,True,,needs_player_id,2,2005
empty_player_id,,佐竹 健太,広島東洋カープ,False,True,,needs_player_id,6,2005
empty_player_id,,佐竹 健太,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,10,2008
empty_player_id,,佐藤 一磨,オリックス・バファローズ,False,True,,needs_player_id,2,2024
empty_player_id,,佐藤 亮太,中日ドラゴンズ,False,True,,needs_player_id,6,2006
empty_player_id,,佐藤 優,中日ドラゴンズ,False,True,,needs_player_id,14,2016
empty_player_id,,佐藤 充,中日ドラゴンズ,False,True,,needs_player_id,8,2005
empty_player_id,,佐藤 剛士,広島東洋カープ,False,True,,needs_player_id,2,2006
empty_player_id,,佐藤 勇,埼玉西武ライオンズ,False,True,,needs_player_id,2,2016
empty_player_id,,佐藤 奨真,千葉ロッテマリーンズ,False,True,,needs_player_id,2,2022
empty_player_id,,佐藤 宏志,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,4,2007
empty_player_id,,佐藤 宏志,読売ジャイアンツ,False,True,,needs_player_id,4,2005
empty_player_id,,佐藤柳之介,広島東洋カープ,True,False,,needs_player_id,1,2025
empty_player_id,,佐藤 祥万,広島東洋カープ,False,True,,needs_player_id,6,2016
empty_player_id,,佐藤 祥万,横浜DeNAベイスターズ,False,True,,needs_player_id,4,2012
empty_player_id,,佐藤 蓮,阪神タイガース,False,True,,needs_player_id,2,2024
empty_player_id,,佐藤 誠,福岡ソフトバンクホークス,False,True,,needs_player_id,10,2005
empty_player_id,,佐藤 賢,東京ヤクルトスワローズ,False,True,,needs_player_id,14,2005
empty_player_id,,佐藤　輝明,阪神タイガース,True,False,,needs_player_id,1,2025
empty_player_id,,佐藤 隼輔,埼玉西武ライオンズ,False,True,,needs_player_id,6,2022
empty_player_id,,佐野大陽,阪神タイガース,True,False,,needs_player_id,1,2025
empty_player_id,,佐野　恵太,横浜DeNAベイスターズ,True,False,,needs_player_id,1,2025
empty_player_id,,佐野 泰雄,埼玉西武ライオンズ,False,True,,needs_player_id,16,2015
empty_player_id,,倉野 信次,福岡ソフトバンクホークス,False,True,,needs_player_id,4,2005
empty_player_id,,光原 逸裕,千葉ロッテマリーンズ,False,True,,needs_player_id,2,2011
empty_player_id,,入来 祐作,北海道日本ハムファイターズ,False,True,,needs_player_id,2,2005
empty_player_id,,入江 大生,横浜DeNAベイスターズ,False,True,,needs_player_id,6,2021
empty_player_id,,入野 貴大,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,6,2015
empty_player_id,,八木 亮祐,東京ヤクルトスワローズ,False,True,,needs_player_id,10,2012
empty_player_id,,八木 彬,千葉ロッテマリーンズ,False,True,,needs_player_id,6,2022
empty_player_id,,八木 智哉,中日ドラゴンズ,False,True,,needs_player_id,6,2015
empty_player_id,,八木 智哉,北海道日本ハムファイターズ,False,True,,needs_player_id,14,2006
empty_player_id,,公文 克彦,北海道日本ハムファイターズ,False,True,,needs_player_id,10,2017
empty_player_id,,公文 克彦,埼玉西武ライオンズ,False,True,,needs_player_id,6,2021
empty_player_id,,公文 克彦,読売ジャイアンツ,False,True,,needs_player_id,4,2013
empty_player_id,,内山　壮真,東京ヤクルトスワローズ,True,False,,needs_player_id,1,2025
empty_player_id,,内 星龍,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,4,2023
empty_player_id,,内海 哲也,埼玉西武ライオンズ,False,True,,needs_player_id,6,2020
empty_player_id,,内海 哲也,読売ジャイアンツ,False,True,,needs_player_id,28,2005
empty_player_id,,内 竜也,千葉ロッテマリーンズ,False,True,,needs_player_id,22,2006
empty_player_id,,内間 拓馬,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,4,2021
empty_player_id,,冨田 康祐,横浜DeNAベイスターズ,False,True,,needs_player_id,2,2013
empty_player_id,,則本 昂大,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,24,2013
empty_player_id,,前 佑囲斗,オリックス・バファローズ,False,True,,needs_player_id,4,2023
empty_player_id,,前川 勝彦,阪神タイガース,False,True,,needs_player_id,2,2005
empty_player_id,,前田 健太,広島東洋カープ,False,True,,needs_player_id,16,2008
empty_player_id,,前田 幸長,読売ジャイアンツ,False,True,,needs_player_id,6,2005
empty_player_id,,前田 悠伍,福岡ソフトバンクホークス,False,True,,needs_player_id,2,2024
empty_player_id,,前田 純,福岡ソフトバンクホークス,False,True,,needs_player_id,2,2024
empty_player_id,,加治屋 蓮,福岡ソフトバンクホークス,False,True,,needs_player_id,10,2016
empty_player_id,,加治屋 蓮,阪神タイガース,False,True,,needs_player_id,8,2021
empty_player_id,,加藤 大輔,東北楽天ゴールデンイーグルス,False,True,,needs_player_id,4,2012
empty_player_id,,加藤 幹典,東京ヤクルトスワローズ,False,True,,needs_player_id,8,2008
