npb_player_id,name_ja,career_kind,year,issue,career_years,salary_years
"53555157","吉村 貢司郎","batting","2026","missing_career","2023|2024|2025","2023|2024|2025|2026"
"53555157","吉村 貢司郎","pitching","2026","missing_career","2023|2024|2025","2023|2024|2025|2026"
"11815134","星 知弥","batting","2026","missing_career","2017|2018|2019|2020|2021|2022|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11815134","星 知弥","pitching","2026","missing_career","2017|2018|2019|2020|2021|2022|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"63365153","山野 太一","batting","2022","missing_career","2021|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"63365153","山野 太一","batting","2026","missing_career","2021|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"63365153","山野 太一","pitching","2022","missing_career","2021|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"63365153","山野 太一","pitching","2026","missing_career","2021|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"03105159","松本 健吾","batting","2026","missing_career","2024|2025","2024|2025|2026"
"03105159","松本 健吾","pitching","2026","missing_career","2024|2025","2024|2025|2026"
"11515137","小川 泰弘","batting","2026","missing_career","2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11515137","小川 泰弘","pitching","2026","missing_career","2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"91295150","荘司 宏太","batting","2026","missing_career","2025","2025|2026"
"91295150","荘司 宏太","pitching","2026","missing_career","2025","2025|2026"
"41945139","田口 麗斗","batting","2014","missing_career","2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41945139","田口 麗斗","batting","2026","missing_career","2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41945139","田口 麗斗","pitching","2014","missing_career","2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41945139","田口 麗斗","pitching","2015","missing_career","2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41945139","田口 麗斗","pitching","2016","missing_career","2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41945139","田口 麗斗","pitching","2017","missing_career","2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41945139","田口 麗斗","pitching","2018","missing_career","2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41945139","田口 麗斗","pitching","2019","missing_career","2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41945139","田口 麗斗","pitching","2020","missing_career","2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41945139","田口 麗斗","pitching","2026","missing_career","2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41145159","石原 勇輝","batting","2026","missing_career","2024|2025","2024|2025|2026"
"41145159","石原 勇輝","pitching","2026","missing_career","2024|2025","2024|2025|2026"
"21925139","高梨 裕稔","batting","2014","missing_career","2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"21925139","高梨 裕稔","batting","2026","missing_career","2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"21925139","高梨 裕稔","pitching","2014","missing_career","2019|2020|2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"21925139","高梨 裕稔","pitching","2015","missing_career","2019|2020|2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"21925139","高梨 裕稔","pitching","2016","missing_career","2019|2020|2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"21925139","高梨 裕稔","pitching","2017","missing_career","2019|2020|2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"21925139","高梨 裕稔","pitching","2018","missing_career","2019|2020|2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"21925139","高梨 裕稔","pitching","2026","missing_career","2019|2020|2021|2022|2023|2024|2025","2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","batting","2018","missing_career","2017|2019|2020|2021|2022|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","batting","2026","missing_career","2017|2019|2020|2021|2022|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","pitching","2017","missing_career","2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","pitching","2018","missing_career","2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","pitching","2019","missing_career","2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","pitching","2020","missing_career","2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","pitching","2021","missing_career","2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","pitching","2022","missing_career","2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","pitching","2023","missing_career","2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","pitching","2024","missing_career","2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71575134","拓也","pitching","2026","missing_career","2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41545151","大西 広樹","batting","2026","missing_career","2020|2021|2022|2023|2024|2025","2020|2021|2022|2023|2024|2025|2026"
"41545151","大西 広樹","pitching","2026","missing_career","2020|2021|2022|2023|2024|2025","2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","batting","2016","missing_career","2017|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","batting","2018","missing_career","2017|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","batting","2019","missing_career","2017|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","batting","2020","missing_career","2017|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","batting","2021","missing_career","2017|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","batting","2026","missing_career","2017|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","pitching","2016","missing_career","2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","pitching","2017","missing_career","2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","pitching","2018","missing_career","2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","pitching","2019","missing_career","2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","pitching","2020","missing_career","2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","pitching","2021","missing_career","2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705132","小澤 怜史","pitching","2026","missing_career","2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51055132","高橋 奎二","batting","2016","missing_career","2018|2019|2020|2021|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51055132","高橋 奎二","batting","2017","missing_career","2018|2019|2020|2021|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51055132","高橋 奎二","batting","2026","missing_career","2018|2019|2020|2021|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51055132","高橋 奎二","pitching","2016","missing_career","2018|2019|2020|2021|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51055132","高橋 奎二","pitching","2017","missing_career","2018|2019|2020|2021|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51055132","高橋 奎二","pitching","2026","missing_career","2018|2019|2020|2021|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615134","長谷川 宙輝","batting","2017","missing_career","2020|2021|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615134","長谷川 宙輝","batting","2018","missing_career","2020|2021|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615134","長谷川 宙輝","batting","2019","missing_career","2020|2021|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615134","長谷川 宙輝","batting","2022","missing_career","2020|2021|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615134","長谷川 宙輝","batting","2026","missing_career","2020|2021|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615134","長谷川 宙輝","pitching","2017","missing_career","2020|2021|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615134","長谷川 宙輝","pitching","2018","missing_career","2020|2021|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615134","長谷川 宙輝","pitching","2019","missing_career","2020|2021|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615134","長谷川 宙輝","pitching","2022","missing_career","2020|2021|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615134","長谷川 宙輝","pitching","2026","missing_career","2020|2021|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"81785157","坂本 拓己","batting","2023","missing_career","2025","2023|2024|2025|2026"
"81785157","坂本 拓己","batting","2024","missing_career","2025","2023|2024|2025|2026"
"81785157","坂本 拓己","batting","2026","missing_career","2025","2023|2024|2025|2026"
"81785157","坂本 拓己","pitching","2023","missing_career","2025","2023|2024|2025|2026"
"81785157","坂本 拓己","pitching","2024","missing_career","2025","2023|2024|2025|2026"
"81785157","坂本 拓己","pitching","2026","missing_career","2025","2023|2024|2025|2026"
"81785136","阪口 皓亮","batting","2018","missing_career","2019|2020|2021|2022|2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"81785136","阪口 皓亮","batting","2026","missing_career","2019|2020|2021|2022|2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"81785136","阪口 皓亮","pitching","2018","missing_career","2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"81785136","阪口 皓亮","pitching","2019","missing_career","2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"81785136","阪口 皓亮","pitching","2020","missing_career","2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"81785136","阪口 皓亮","pitching","2021","missing_career","2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"81785136","阪口 皓亮","pitching","2022","missing_career","2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"81785136","阪口 皓亮","pitching","2026","missing_career","2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"43145153","丸山 翔大","batting","2021","missing_career","2023|2024|2025","2021|2022|2023|2024|2025|2026"
"43145153","丸山 翔大","batting","2022","missing_career","2023|2024|2025","2021|2022|2023|2024|2025|2026"
"43145153","丸山 翔大","batting","2026","missing_career","2023|2024|2025","2021|2022|2023|2024|2025|2026"
"43145153","丸山 翔大","pitching","2021","missing_career","2023|2024|2025","2021|2022|2023|2024|2025|2026"
"43145153","丸山 翔大","pitching","2022","missing_career","2023|2024|2025","2021|2022|2023|2024|2025|2026"
"43145153","丸山 翔大","pitching","2026","missing_career","2023|2024|2025","2021|2022|2023|2024|2025|2026"
"77575159","下川 隼佑","pitching","2026","missing_career","2025","2025|2026"
"61265138","沼田 翔平","batting","2019","missing_career","2020|2021|2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","batting","2022","missing_career","2020|2021|2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","batting","2023","missing_career","2020|2021|2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","batting","2024","missing_career","2020|2021|2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","batting","2026","missing_career","2020|2021|2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","pitching","2019","missing_career","2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","pitching","2020","missing_career","2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","pitching","2021","missing_career","2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","pitching","2022","missing_career","2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","pitching","2023","missing_career","2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","pitching","2024","missing_career","2025","2019|2020|2021|2022|2023|2024|2025|2026"
"61265138","沼田 翔平","pitching","2026","missing_career","2025","2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","batting","2026","missing_career","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","pitching","2016","missing_career","2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","pitching","2017","missing_career","2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","pitching","2018","missing_career","2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","pitching","2019","missing_career","2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","pitching","2020","missing_career","2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","pitching","2021","missing_career","2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","pitching","2022","missing_career","2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","pitching","2023","missing_career","2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","pitching","2024","missing_career","2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"71175132","青柳 晃洋","pitching","2026","missing_career","2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705134","古賀 優大","batting","2017","missing_career","2018|2019|2020|2021|2022|2023|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705134","古賀 優大","batting","2024","missing_career","2018|2019|2020|2021|2022|2023|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01705134","古賀 優大","batting","2026","missing_career","2018|2019|2020|2021|2022|2023|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51255118","中村 悠平","batting","2026","missing_career","2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51855136","松本 直樹","batting","2021","missing_career","2018|2019|2020|2022|2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51855136","松本 直樹","batting","2026","missing_career","2018|2019|2020|2022|2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"21525132","柿沼 友哉","batting","2016","missing_career","2017|2018|2019|2020|2021|2022|2023|2024","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"21525132","柿沼 友哉","batting","2025","missing_career","2017|2018|2019|2020|2021|2022|2023|2024","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"21525132","柿沼 友哉","batting","2026","missing_career","2017|2018|2019|2020|2021|2022|2023|2024","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11615157","橋本 星哉","batting","2023","missing_career","2024|2025","2023|2024|2025|2026"
"11615157","橋本 星哉","batting","2026","missing_career","2024|2025","2023|2024|2025|2026"
"43145150","矢野 泰二郎","batting","2026","missing_career","2025","2025|2026"
"01005159","鈴木 叶","batting","2026","missing_career","2024|2025","2024|2025|2026"
"51155153","赤羽 由紘","batting","2021","missing_career","2022|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"51155153","赤羽 由紘","batting","2026","missing_career","2022|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"91895133","山田 哲人","batting","2011","missing_career","2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"91895133","山田 哲人","batting","2026","missing_career","2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51455151","長岡 秀樹","batting","2026","missing_career","2020|2021|2022|2023|2024|2025","2020|2021|2022|2023|2024|2025|2026"
"61865132","茂木 栄五郎","batting","2026","missing_career","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"01805136","宮本 丈","batting","2026","missing_career","2018|2019|2020|2021|2022|2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"23525153","Ｊ．オスナ","batting","2026","missing_career","2021|2022|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"21825138","山野辺 翔","batting","2026","missing_career","2019|2020|2021|2022|2023|2024|2025","2019|2020|2021|2022|2023|2024|2025|2026"
"01505157","北村 恵吾","batting","2024","missing_career","2023|2025","2023|2024|2025|2026"
"01505157","北村 恵吾","batting","2026","missing_career","2023|2025","2023|2024|2025|2026"
"01405150","田中 陽翔","batting","2026","missing_career","2025","2025|2026"
"71275151","武岡 龍世","batting","2026","missing_career","2020|2021|2022|2023|2024|2025","2020|2021|2022|2023|2024|2025|2026"
"81185159","伊藤 琉偉","batting","2024","missing_salary","2024|2025","2025|2026"
"81185159","伊藤 琉偉","batting","2026","missing_career","2024|2025","2025|2026"
"91695153","並木 秀尊","batting","2026","missing_career","2021|2022|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"93195155","丸山 和郁","batting","2026","missing_career","2022|2023|2024|2025","2022|2023|2024|2025|2026"
"71975136","塩見 泰隆","batting","2026","missing_career","2018|2019|2020|2021|2022|2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"53755153","Ｄ．サンタナ","batting","2026","missing_career","2021|2022|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"91495157","西村 瑠伊斗","batting","2024","missing_career","2023|2025","2023|2024|2025|2026"
"91495157","西村 瑠伊斗","batting","2026","missing_career","2023|2025","2023|2024|2025|2026"
"51955157","澤井 廉","batting","2026","missing_career","2023|2024|2025","2023|2024|2025|2026"
"11815136","増田 珠","batting","2018","missing_career","2019|2022|2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11815136","増田 珠","batting","2020","missing_career","2019|2022|2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11815136","増田 珠","batting","2021","missing_career","2019|2022|2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11815136","増田 珠","batting","2026","missing_career","2019|2022|2023|2024|2025","2018|2019|2020|2021|2022|2023|2024|2025|2026"
"51355155","岩田 幸宏","batting","2022","missing_career","2024|2025","2022|2023|2024|2025|2026"
"51355155","岩田 幸宏","batting","2023","missing_career","2024|2025","2022|2023|2024|2025|2026"
"51355155","岩田 幸宏","batting","2026","missing_career","2024|2025","2022|2023|2024|2025|2026"
"91095138","知野 直人","batting","2019","missing_career","2021|2022|2023|2024|2025","2019|2020|2021|2022|2023|2024|2025|2026"
"91095138","知野 直人","batting","2020","missing_career","2021|2022|2023|2024|2025","2019|2020|2021|2022|2023|2024|2025|2026"
"91095138","知野 直人","batting","2026","missing_career","2021|2022|2023|2024|2025","2019|2020|2021|2022|2023|2024|2025|2026"
"71675157","濱 将乃介","batting","2023","missing_career","2025","2023|2024|2025|2026"
"71675157","濱 将乃介","batting","2024","missing_career","2025","2023|2024|2025|2026"
"71675157","濱 将乃介","batting","2026","missing_career","2025","2023|2024|2025|2026"
"21425151","橋本 侑樹","batting","2026","missing_career","2020|2021|2022|2023|2024|2025","2020|2021|2022|2023|2024|2025|2026"
"21425151","橋本 侑樹","pitching","2026","missing_career","2020|2021|2022|2023|2024|2025","2020|2021|2022|2023|2024|2025|2026"
"91795159","草加 勝","batting","2024","missing_career","2025","2024|2025|2026"
"91795159","草加 勝","batting","2026","missing_career","2025","2024|2025|2026"
"91795159","草加 勝","pitching","2024","missing_career","2025","2024|2025|2026"
"91795159","草加 勝","pitching","2026","missing_career","2025","2024|2025|2026"
"63165134","柳 裕也","batting","2026","missing_career","2017|2018|2019|2020|2021|2022|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"63165134","柳 裕也","pitching","2026","missing_career","2017|2018|2019|2020|2021|2022|2023|2024|2025","2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"61265153","髙橋 宏斗","batting","2021","missing_career","2022|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"61265153","髙橋 宏斗","batting","2026","missing_career","2022|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"61265153","髙橋 宏斗","pitching","2021","missing_career","2022|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"61265153","髙橋 宏斗","pitching","2026","missing_career","2022|2023|2024|2025","2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","batting","2026","missing_career","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2005","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2006","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2007","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2008","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2009","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2010","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2011","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2012","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2013","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2014","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2015","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2016","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2017","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2018","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2019","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2020","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2021","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2022","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"31635110","涌井 秀章","pitching","2026","missing_career","2023|2024|2025","2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"61565150","金丸 夢斗","batting","2026","missing_career","2025","2025|2026"
"61565150","金丸 夢斗","pitching","2026","missing_career","2025","2025|2026"
"11515133","大野 雄大","batting","2026","missing_career","2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"11515133","大野 雄大","pitching","2026","missing_career","2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025","2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026"
"41245157","仲地 礼亜","batting","2026","missing_career","2023|2024|2025","2023|2024|2025|2026"
